No,Year,Month,date,1st_visit,f1_gender,f3_occupation,tf_mnth,tf_date,City_residence,Purpose_grp,tf_purpose,Purpose,length_stay,totshopping_$,totfnb_$,totexp_$
2342,2015,July,2015-07-26T00:00:00.000Z,No,Male,"Executive (sales, administration)",7,2015-07-26T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,125.52509949348506,45.0230906449765,406.41045578182155
2343,2015,July,2015-07-26T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-26T00:00:00.000Z,Batam,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,Under 1 day,295.0250994934851,27.0138543869859,332.16914927559066
2344,2015,July,2015-07-27T00:00:00.000Z,No,Female,Homemaker (Full time),7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,88.02509949348506,0.0,98.36515081162015
2345,2015,July,2015-07-27T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,168.02509949348507,69.79534639741192,497.2816852973459
2346,2015,July,2015-07-27T00:00:00.000Z,No,Female,Homemaker (Full time),7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,488.0250994934851,116.32557732901986,619.8607537997076
2347,2015,July,2015-07-27T00:00:00.000Z,Yes,Male,Student,7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,6 days,103.02509949348506,17.2334188635585,223.65903153839454
2348,2015,July,2015-07-27T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-27T00:00:00.000Z,Medan,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,6 days,3308.025099493485,25.850128295337747,3433.604286459353
2349,2015,July,2015-07-27T00:00:00.000Z,No,Female,Homemaker (Full time),7,2015-07-27T00:00:00.000Z,Medan,Leisure,visiting friends/relatives,Visiting friends/relatives,6 days,188.02509949348507,12.925064147668873,206.12018930022148
2350,2015,July,2015-07-27T00:00:00.000Z,No,Male,Retired,7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,4 days,88.02509949348506,7.755038488601325,95.78013798208639
2351,2015,July,2015-07-27T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,88.02509949348506,51.700256590675494,322.4243065334345
2352,2015,July,2015-07-27T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,118.02509949348506,170.61084674922915,792.7134480018003
2353,2015,July,2015-07-27T00:00:00.000Z,Yes,Male,Student,7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,108.02509949348506,17.72580225966017,242.00080607036375
2354,2015,July,2015-07-27T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",7,2015-07-27T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,288.0250994934851,0.0,453.46592058364666
2355,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,1 day,158.02509949348507,186.12092372643178,421.6964081059301
2356,2015,July,2015-07-28T00:00:00.000Z,No,Female,Student,7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,108.02509949348506,7.755038488601325,123.5351764706877
2357,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,128.02509949348507,0.0,134.2291302843661
2358,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-28T00:00:00.000Z,Jakarta,Business+Accompanying Pax,general business purpose,General business purpose,2 days,88.02509949348506,38.775192443006624,484.44315434643823
2359,2015,July,2015-07-28T00:00:00.000Z,No,Male,Student,7,2015-07-28T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,158.02509949348507,0.0,273.31922316791974
2360,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-28T00:00:00.000Z,Bandung,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,Under 1 day,88.02509949348506,23.265115465803973,534.555330425093
2361,2015,July,2015-07-28T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",7,2015-07-28T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,128.02509949348507,30.015393763317668,260.09283205208277
2362,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-28T00:00:00.000Z,Bandung,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,128.02509949348507,31.0201539544053,227.5754843794983
2363,2015,July,2015-07-28T00:00:00.000Z,No,Male,Student,7,2015-07-28T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,98.02509949348506,0.0,252.67590650567223
2364,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,5 days,238.02509949348507,62.0403079088106,405.53393084727367
2365,2015,July,2015-07-28T00:00:00.000Z,No,Male,Retired,7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,5 days,88.02509949348506,0.0,92.67812258664586
2366,2015,July,2015-07-28T00:00:00.000Z,No,Female,Student,7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,588.0250994934851,129.25064147668874,1001.627152218889
2367,2015,July,2015-07-28T00:00:00.000Z,No,Male,Student,7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,118.02509949348506,62.0403079088106,195.5754843794983
2368,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Businessman (medium size company, 50 -250 people)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,373.7393852077708,70.7505710135345,1194.855075902631
2369,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Executive (sales, administration)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,138.02509949348507,41.3602052725404,200.06540740229565
2370,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,99.69176616015173,68.933675454234,468.4869298403036
2371,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-28T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,438.0250994934851,108.57053884041855,934.3475627639698
2372,2015,July,2015-07-28T00:00:00.000Z,No,Female,Others (specify),7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,8-10 days,88.02509949348506,62.0403079088106,165.5754843794983
2373,2015,July,2015-07-28T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,338.0250994934851,116.32557732901986,663.7367160147406
2374,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-28T00:00:00.000Z,Surabaya,Leisure,visiting an international student studying in singapore,Visiting an international student studying in Singapore,5 days,1488.025099493485,41.360205272540405,1856.1309264190945
2375,2015,July,2015-07-28T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,138.02509949348507,146.57022743456503,610.3069434493058
2376,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",7,2015-07-28T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,313.0250994934851,263.67130861244505,1181.5894102168334
2377,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,sightseeing/ attractions,Sightseeing/ Attractions,2 days,148.02509949348507,93.06046186321589,358.96214638344105
2378,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",7,2015-07-28T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,238.02509949348507,93.06046186321589,416.39098473131554
2379,2015,July,2015-07-28T00:00:00.000Z,No,Female,Others (specify),7,2015-07-28T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,1 day,88.02509949348506,620.403079088106,1639.03279721375
2380,2015,July,2015-07-28T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",7,2015-07-28T00:00:00.000Z,Bogor,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,105.52509949348506,108.57053884041855,338.1762541515248
2381,2015,July,2015-07-29T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-29T00:00:00.000Z,Jakarta,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,118.02509949348506,16.20831263219154,134.2334121256766
2382,2015,July,2015-07-29T00:00:00.000Z,No,Male,Student,7,2015-07-29T00:00:00.000Z,Samarinda,Leisure,stopover,Stopover,1 day,90.02509949348506,37.22418474528636,342.83935422188824
2383,2015,July,2015-07-29T00:00:00.000Z,No,Female,Student,7,2015-07-29T00:00:00.000Z,Jakarta,Leisure,stopover,Stopover,1 day,88.02509949348506,31.0201539544053,305.1661771743222
2384,2015,July,2015-07-29T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-29T00:00:00.000Z,Bogor,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,6 days,98.02509949348506,25.850128295337747,162.13341766592268
2385,2015,July,2015-07-29T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",7,2015-07-29T00:00:00.000Z,Bogor,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,103.85843282681839,103.40051318135099,308.7113465650553
2386,2015,July,2015-07-29T00:00:00.000Z,Yes,Female,"Executive (sales, administration)",7,2015-07-29T00:00:00.000Z,Kalimantan,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,113.02509949348506,77.55038488601325,365.0638503730281
2387,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,288.0250994934851,172.33418863558498,613.759801310421
2388,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,173.52509949348507,38.775192443006624,235.56540740229565
2389,2015,July,2015-07-30T00:00:00.000Z,No,Female,Homemaker (Full time),7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,134.02509949348507,51.700256590675494,264.56824738494066
2390,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",7,2015-07-30T00:00:00.000Z,Jakarta,Business+Accompanying Pax,exhibition/trade show,Exhibition/Trade show,8-10 days,188.02509949348507,93.06046186321589,507.53268522385963
2391,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",7,2015-07-30T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,1 day,238.02509949348507,465.30230931607946,2037.1940288489925
2392,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Businessman (medium size company, 50 -250 people)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,88.02509949348506,344.66837727116996,777.361854035825
2393,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,88.02509949348506,77.55038488601325,502.4892539975385
2394,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",7,2015-07-30T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,317.0250994934851,6.753463596746475,335.9347975643752
2395,2015,July,2015-07-30T00:00:00.000Z,No,Female,Homemaker (Full time),7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,stopover,Stopover,1 day,168.02509949348507,387.75192443006625,757.4080246271858
2396,2015,July,2015-07-30T00:00:00.000Z,Yes,Female,Homemaker (Full time),7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,188.02509949348507,62.0403079088106,549.703232871988
2397,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-30T00:00:00.000Z,Jakarta,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,117.69176616015173,15.51007697720265,146.12690728502326
2398,2015,July,2015-07-30T00:00:00.000Z,Yes,Female,Student,7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,133.02509949348507,77.55038488601325,319.14602321991686
2399,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",7,2015-07-30T00:00:00.000Z,Bandung,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,88.02509949348506,155.1007697720265,305.1661771743222
2400,2015,July,2015-07-30T00:00:00.000Z,Yes,Male,"Businessman (small company, <50 people)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,5 days,88.02509949348506,31.0201539544053,150.06540740229565
2401,2015,July,2015-07-30T00:00:00.000Z,Yes,Male,Others (specify),7,2015-07-30T00:00:00.000Z,Bandung,Business+Accompanying Pax,convention/conference,Convention/conference,1 day,88.02509949348506,1551.007697720265,2304.3351065298293
2402,2015,July,2015-07-30T00:00:00.000Z,No,Female,Homemaker (Full time),7,2015-07-30T00:00:00.000Z,Yogyakarta,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,2 days,488.0250994934851,232.65115465803973,2310.0591792852256
2403,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",7,2015-07-30T00:00:00.000Z,Yogyakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,1 day,118.02509949348506,31.0201539544053,211.08556135670096
2404,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",7,2015-07-30T00:00:00.000Z,Yogyakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,188.02509949348507,108.57053884041855,482.7165620603354
2405,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",7,2015-07-30T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,338.0250994934851,77.55038488601325,470.24289392274875
2406,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",7,2015-07-30T00:00:00.000Z,Bandung,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,1 day,108.02509949348506,77.55038488601325,1719.8576397411725
2407,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,1 day,118.02509949348506,31.0201539544053,459.6762541515248
2408,2015,July,2015-07-30T00:00:00.000Z,No,Female,Homemaker (Full time),7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,138.02509949348507,0.0,176.80029193649167
2409,2015,July,2015-07-30T00:00:00.000Z,Yes,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,118.02509949348506,31.0201539544053,292.6790246676767
2410,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,148.02509949348507,23.265115465803973,186.80029193649167
2411,2015,July,2015-07-30T00:00:00.000Z,No,Female,Homemaker (Full time),7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,stopover,Stopover,1 day,198.02509949348507,155.1007697720265,508.22663903753806
2412,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,218.02509949348507,68.933675454234,493.5919533525044
2413,2015,July,2015-07-30T00:00:00.000Z,Yes,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,208.02509949348507,77.55038488601325,686.2524729572334
2414,2015,July,2015-07-30T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Business+Accompanying Pax,general business purpose,General business purpose,3 days,108.02509949348506,62.0403079088106,991.0605505581887
2415,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",7,2015-07-30T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,150.52509949348507,116.32557732901986,455.5566133784705
2416,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",7,2015-07-30T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,2 days,321.3584328268184,129.25064147668874,834.9604855522224
2417,2015,July,2015-07-30T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",7,2015-07-30T00:00:00.000Z,Jakarta,Business+Accompanying Pax,convention/conference,Convention/conference,3 days,263.0250994934851,206.80102636270198,1118.6643460691646
